source,source_file,frame,year,row_index,topic,measure_name,numeric_value
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,40,Pain Management | 795284 | 4247157 | 5.34 | 148 | 586563257 | 738 | 20 | 447362240 | 563 | 16 | 2083 | 72,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_8,447362240.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,40,Pain Management | 795284 | 4247157 | 5.34 | 148 | 586563257 | 738 | 20 | 447362240 | 563 | 16 | 2083 | 72,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_9,563.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,40,Pain Management | 795284 | 4247157 | 5.34 | 148 | 586563257 | 738 | 20 | 447362240 | 563 | 16 | 2083 | 72,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_10,16.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,40,Pain Management | 795284 | 4247157 | 5.34 | 148 | 586563257 | 738 | 20 | 447362240 | 563 | 16 | 2083 | 72,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_11,2083.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,40,Pain Management | 795284 | 4247157 | 5.34 | 148 | 586563257 | 738 | 20 | 447362240 | 563 | 16 | 2083 | 72,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_12,72.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_1,6623487.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_2,12920213.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_3,1.95
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_4,451.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_5,1379591769.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_6,208.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_7,48.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_8,1083228803.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_9,164.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_10,38.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_11,3457.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,41,Pathology | 6623487 | 12920213 | 1.95 | 451 | 1379591769 | 208 | 48 | 1083228803 | 164 | 38 | 3457 | 22,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_12,22.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_1,32601.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_2,77140.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_3,2.37
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_4,3.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_5,22625599.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_6,694.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_7,1.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_8,17423774.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_9,534.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_10,1.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_11,0.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,42,Peripheral Vascular Disease | 32601 | 77140 | 2.37 | 3 | 22625599 | 694 | 1 | 17423774 | 534 | 1 | 0 | 0,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_12,0.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_1,1769797.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_2,10769380.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_3,6.09
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_4,376.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_5,1281545505.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_6,724.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_7,45.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_8,980422732.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_9,554.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_10,34.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_11,102945.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,43,Physical Medicine and Rehabilitation | 1769797 | 10769380 | 6.09 | 376 | 1281545505 | 724 | 45 | 980422732 | 554 | 34 | 102945 | 62,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_12,62.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_1,38306.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_2,143858.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_3,3.76
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_4,5.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_5,18126629.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_6,473.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_7,1.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_8,14029736.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_9,366.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_10,0.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_11,233.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,44,Preventive Medicine | 38306 | 143858 | 3.76 | 5 | 18126629 | 473 | 1 | 14029736 | 366 | 0 | 233 | 7,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_12,7.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,45,Pulmonary Disease | 2798246 | 10921401 | 3.9 | 382 | 1418485553 | 507 | 50 | 1082291643 | 387 | 38 | 117293 | 53,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_1,2798246.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,45,Pulmonary Disease | 2798246 | 10921401 | 3.9 | 382 | 1418485553 | 507 | 50 | 1082291643 | 387 | 38 | 117293 | 53,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_2,10921401.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,45,Pulmonary Disease | 2798246 | 10921401 | 3.9 | 382 | 1418485553 | 507 | 50 | 1082291643 | 387 | 38 | 117293 | 53,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_3,3.9
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,45,Pulmonary Disease | 2798246 | 10921401 | 3.9 | 382 | 1418485553 | 507 | 50 | 1082291643 | 387 | 38 | 117293 | 53,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_4,382.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,45,Pulmonary Disease | 2798246 | 10921401 | 3.9 | 382 | 1418485553 | 507 | 50 | 1082291643 | 387 | 38 | 117293 | 53,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_5,1418485553.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS,2026,45,Pulmonary Disease | 2798246 | 10921401 | 3.9 | 382 | 1418485553 | 507 | 50 | 1082291643 | 387 | 38 | 117293 | 53,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 6_CPS_10UPS::cell_6,507.0
